dignified,adjective,
dignified,,
dignifying,,
dignify,verb,
dignitaries,,
dignitary,noun,
dignities,,
dignity,noun,
dignotion,noun,
digonous,adjective,
digram,noun,
digraph,noun,
digraphic,adjective,
digressed,,
digressing,,
digress,verb,
digress,noun,
digression,noun,
digressional,adjective,
digressive,adjective,
digressively,adverb,
digue,noun,
digynia,noun,
digynian,adjective,
digynous,adjective,
dihedral,adjective,
dihedron,noun,
dihexagonal,adjective,
diiamb,noun,
diiambus,noun,
diiodide,noun,
diisatogen,noun,
dijudicant,noun,
dijudicated,,
dijucating,,
dijudicate,verb,
dijudication,noun,
dika,noun,
dike,noun,
diked,,
diking,,
dike,verb,
diker,noun,
dilacerated,,
dilacerating,,
dilacerate,verb,
dilaceration,noun,
dilaniate,verb,
dilaniation,noun,
dilapidated,,
dilapidating,,
dilapidate,verb,
dilapidated,adjective,
dilapidation,noun,
dilapidator,noun,
dilatability,noun,
dilatable,adjective,
dilatation,noun,
dilatator,noun,
dilated,,
dilating,,
dilate,verb,
dilate,adjective,
dilated,adjective,
dilatedly,adverb,
dilater,noun,
dilation,noun,
dilative,adjective,
dilatometer,noun,
dilator,noun,
dilatorily,adverb,
dilatoriness,noun,
dilatory,adjective,
dildo,noun,
dilection,noun,
dilemma,noun,
dilettant,adjective,
dilettant,noun,
dilettanti,,
dilettante,verb,
dilettanteish,adjective,
dilettanteism,noun,
dilettantish,adjective,
dilettantism,noun,
diligence,noun,
diligency,noun,
diligent,adjective,
diligently,adverb,
dill,noun,
dill,adjective,
dilling,noun,
dilluing,noun,
dilly,noun,
dilly-dally,verb,
dilogical,adjective,
dilogies,,
dilogy,noun,
dilucid,adjective,
dilucidate,verb,
dilucidation,noun,
diluent,adjective,
diluent,noun,
diluted,,
diluting,,
dilute,verb,
dilute,adjective,
diluted,adjective,
diluteness,noun,
diluter,noun,
dilution,noun,
diluvial,adjective,
diluvialist,noun,
diluvian,adjective,
diluviate,verb,
diluviums,,
diluvia,,
diluvium,noun,
dim,,
dimmed,,
dimming,,
dim,verb,
dimble,noun,
dime,noun,
dimension,noun,
dimensional,adjective,
dimensioned,adjective,
dimensionless,adjective,
dimensity,noun,
dimensive,adjective,
dimera,noun,
dimeran,noun,
dimerous,adjective,
dimeter,adjective,
dimeter,noun,
dimethyl,noun,
dimetric,adjective,
dimication,noun,
dimidiate,adjective,
dimidiated,,
dimidiating,,
dimidiate,verb,
dimidiation,noun,
diminished,,
diminishing,,
diminish,verb,
diminishable,adjective,
diminisher,noun,
diminishingly,adverb,
diminishment,noun,
diminuendo,adverb,
diminuent,adjective,
diminutal,adjective,
diminute,adjective,
diminutely,adverb,
diminution,noun,
diminutival,adjective,
diminutival,noun,
diminutive,adjective,
diminutive,noun,
diminutively,adverb,
diminutiveness,noun,
dimish,adjective,
dimission,noun,
dimissory,adjective,
dimit,verb,
dimity,noun,
dimly,adverb,
dimmish,adjective,
dimmy,adjective,
dimness,noun,
dimorph,noun,
dimorphic,adjective,
dimorphism,noun,
dimorphous,adjective,
dimple,noun,
dimpled,,
dimpling,,
dimple,verb,
dimplement,noun,
dimply,adjective,
dim-sighted,adjective,
dimya,noun,
dimyaria,noun,
dimyarian,adjective,
dimyarian,noun,
dimyary,adjective,
din,noun,
dinned,,
dinning,,
din,verb,
dinaphthyl,noun,
dinar,noun,
dinarchy,noun,
dined,,
dining,,
dine,verb,
diner,noun,
diner-out,noun,
dinetical,adjective,
dinged,,
dung,,
dinging,,
ding,verb,
ding,noun,
dingdong,noun,
dingey,noun,
dingy,noun,
dinghy,noun,
dingily,adverb,
dinginess,noun,
dingle,noun,
dingle-dangle,adverb,
dingo,noun,
dingthrift,noun,
dingy,,
dinichthys,noun,
dining,noun,
dink,adjective,
dink,verb,
dinmont,noun,
dinner,noun,
dinnerless,adjective,
dinnerly,adjective,
dinoceras,noun,
dinornis,noun,
dinosaur,noun,
dinosaurian,noun,
dinosauria,noun,
dinothere,noun,
dinotherium,noun,
dinoxide,noun,
dinsome,adjective,
dint,noun,
dinted,,
dinting,,
dint,verb,
dinumeration,noun,
diocesan,adjective,
diocesan,noun,
dioceses,,
diocese,noun,
diocesener,noun,
diodon,noun,
diodont,adjective,
diodont,noun,
dioecia,noun,
dioecian,adjective,
dioecious,adjective,
dioeciously,adverb,
dioeciousness,noun,
dioecism,noun,
diogenes,noun,
dioicous,adjective,
diomedea,noun,
dionaea,noun,
dionysian,adjective,
diophantine,adjective,
diopside,noun,
dioptase,noun,
diopter,noun,
dioptra,noun,
dioptre,noun,
dioptric,adjective,
dioptric,noun,
dioptrical,adjective,
dioptrics,noun,
dioptry,noun,
diorama,noun,
dioramic,adjective,
diorism,noun,
dioristic,adjective,
diorite,noun,
dioritic,adjective,
diorthotic,adjective,
dioscorea,noun,
diota,noun,
dioxide,noun,
dioxindol,noun,
dipped,,
dipt,,
dipping,,
dip,verb,
dip,noun,
dipaschal,adjective,
dipchick,noun,
dipetalous,adjective,
diphenyl,noun,
diphtheria,noun,
diphtherial,adjective,
diphtheric,adjective,
diphtheritic,adjective,
diphthong,noun,
diphthong,verb,
diphthongal,adjective,
diphthongalize,verb,
diphthongation,noun,
diphthongic,adjective,
diphthongization,noun,
diphthongize,verb,
diphycercal,adjective,
diphygenic,adjective,
diphyllous,adjective,
diphyodont,adjective,
diphyodont,noun,
diphyozooid,noun,
diplanar,adjective,
dipleidoscope,noun,
diploblastic,adjective,
diplocardiac,adjective,
diplococci,,
diplococcus,noun,
diploe,noun,
diploetic,adjective,
diplogenic,adjective,
diploic,adjective,
diploid,noun,
diplomas,,
diploma,noun,
diplomacy,noun,
diplomat,noun,
diplomate,noun,
diplomate,verb,
diplomatial,adjective,
diplomatic,adjective,
diplomatical,adjective,
diplomatic,noun,
diplomatically,adverb,
diplomatism,noun,
diplomatist,noun,
diplopia,noun,
diplopy,noun,
diplopod,noun,
diplopoda,noun,
diplostemonous,adjective,
diplostemony,noun,
dipneumona,noun,
dipnoi,noun,
dipodies,,
dipody,noun,
dipolar,adjective,
dippel's oil,,
dipper,noun,
dipping,noun,
diprismatic,adjective,
dipropargyl,noun,
dipropyl,noun,
diprotodon,noun,
dipsas,noun,
dipsetic,adjective,
dipsomania,noun,
dipsomaniac,noun,
dipsomaniacal,adjective,
dipsosis,noun,
diptera,noun,
dipteral,adjective,
dipteran,noun,
dipterocarpus,noun,
dipterous,adjective,
dipterygian,adjective,
diptote,noun,
diptych,noun,
dipyre,noun,
dipyrenous,adjective,
dipyridine,noun,
dipyridil,noun,
diradiation,noun,
dire,,
direct,adjective,
directed,,
directing,,
direct,verb,
direct,noun,
direct-acting,adjective,
directer,noun,
direction,noun,
directive,adjective,
directly,adverb,
directness,noun,
director,noun,
directorate,noun,
directorial,adjective,
directorship,noun,
directory,adjective,
directories,,
directory,noun,
directress,noun,
directrixes,,
directrix,noun,
direful,adjective,
direly,adverb,
dirempt,adjective,
dirempt,verb,
diremption,noun,
direness,noun,
direption,noun,
direptitious,adjective,
direptitiously,adverb,
dirge,adjective,
dirgeful,adjective,
dirige,noun,
dirigent,adjective,
dirigent,noun,
dirigible,adjective,
diriment,adjective,
dirk,noun,
dirked,,
dirking,,
dirk,verb,
dirk,adjective,
dirkness,noun,
dirl,verb,
dirt,noun,
dirt,verb,
dirtily,adverb,
dirtiness,noun,
dirty,,
dirtied,,
dirtying,,
dirty,verb,
diruption,adjective,
dis-,,
dis,noun,
disabilities,,
disability,noun,
disable,adjective,
disabled,,
disabling,,
disable,verb,
disablement,noun,
disabused,,
disabusing,,
disabuse,verb,
disaccommodate,verb,
disaccommodation,noun,
disaccord,verb,
disaccord,noun,
disaccordant,adjective,
disaccustom,verb,
disacidify,verb,
disacknowledged,,
disacknowledging,,
disacknowledge,verb,
disacquaint,verb,
disacquaintance,noun,
disacryl,noun,
disadorn,verb,
disadvance,verb,
disadvantage,noun,
disadvantage,verb,
disadvantageable,adjective,
disadvantageous,adjective,
disadventure,noun,
disadventurous,adjective,
disadvise,verb,
disaffected,,
disaffecting,,
disaffect,verb,
disaffected,adjective,
disaffection,noun,
disaffectionate,adjective,
disaffirm,verb,
disaffirmance,noun,
disaffirmation,noun,
disafforested,,
disafforesting,,
disafforest,verb,
disaggregate,verb,
disaggregation,noun,
disagreed,,
disageeing,,
disagree,verb,
disagreeable,adjective,
disagreeableness,noun,
disagreeably,adverb,
disagreeance,noun,
disagreement,noun,
disagreer,noun,
disalliege,verb,
disallowed,,
disallowing,,
disallow,verb,
disallowable,adjective,
disallowance,noun,
disally,verb,
disanchor,verb,
disangelical,adjective,
disanimated,,
disanimating,,
disanimate,verb,
disanimation,noun,
disannex,verb,
disannul,verb,
disannuller,noun,
disannulment,noun,
disanoint,verb,
disapparel,verb,
disappeared,,
disappearing,,
disappear,verb,
disappearance,noun,
disappendency,noun,
disappendent,adjective,
disapointed,,
disappointing,,
disappoint,verb,
disappointed,adjective,
disappointment,noun,
disappreciate,verb,
disapprobation,noun,
disapprobatory,adjective,
disappropriate,adjective,
disappropriate,verb,
disappropriation,noun,
disapproval,noun,
disapproved,,
disapproving,,
disapprove,verb,
disapprover,noun,
disapprovingly,adverb,
disard,noun,
disarming,,
disarm,verb,
disarmament,noun,
disarmature,noun,
disarmed,adjective,
disarmer,noun,
disarranged,,
disarranging,,
disarrange,verb,
disarrangement,noun,
disarrayed,,
disarraying,,
disarray,verb,
disarray,noun,
disarrayment,noun,
disarticulate,verb,
disarticulator,noun,
disassent,verb,
disassent,noun,
disassenter,noun,
disassiduity,noun,
disassimilate,verb,
disassimilation,noun,
disassimilative,adjective,
disassociated,,
disassociating,,
disassociate,verb,
disaster,noun,
disaster,verb,
disasterly,adverb,
disastrous,adjective,
disattire,verb,
disaugment,verb,
disauthorize,verb,
disavaunce,verb,
disaventure,noun,
disaventurous,adjective,
disavouch,verb,
disavowed,,
disavowing,,
disavow,verb,
disavowal,noun,
disavowance,noun,
disavower,noun,
disavowment,noun,
disbanded,,
disbanding,,
disband,verb,
disbandment,noun,
disbarred,,
disbarring,,
disbar,verb,
disbark,verb,
disbarment,noun,
disbase,verb,
disbecome,verb,
disbelief,noun,
disbelieved,,
disbelieving,,
disbelieve,verb,
disbeliever,noun,
disbench,verb,
disbend,verb,
disbind,verb,
disblame,verb,
disbodied,adjective,
disboscation,noun,
disbowel,verb,
disbranch,verb,
disbud,verb,
disburden,verb,
disburgeon,verb,
disbursed,,
disbursing,,
disburse,verb,
disbursement,noun,
disburser,noun,
disburthened,,
disburthening,,
disburthen,verb,
disc,noun,
discage,verb,
discal,adjective,
discalceate,verb,
discalceated,adjective,
discalced,adjective,
discalceation,noun,
discamp,verb,
discandy,verb,
discant,noun,
discapacitate,verb,
discarded,,
discarding,,
discard,verb,
discard,noun,
discardure,noun,
discarnate,adjective,
discase,verb,
discede,verb,
discept,verb,
disceptation,noun,
disceptator,noun,
discerned,,
discerning,,
discern,verb,
discernance,noun,
discerner,noun,
discernible,adjective,
discernibleness,noun,
discernibly,adverb,
discerning,adjective,
discerningly,adverb,
discernment,noun,
discerp,verb,
discerpibility,noun,
discerptibility,noun,
discerpible,adjective,
discerptible,adjective,
discerption,noun,
discerptive,adjective,
discession,noun,
discharged,,
discharging,,
discharge,verb,
discharger,noun,
dischevele,adjective,
dischurch,verb,
discide,verb,
disciferous,adjective,
discifloral,adjective,
disciflorous,adjective,
disciform,adjective,
discina,noun,
discinct,adjective,
discind,verb,
disciple,noun,
discipled,,
discipling,,
disciple,verb,
discipleship,noun,
discipless,noun,
disciplinable,adjective,
disciplinableness,noun,
disciplinal,adjective,
disciplinant,noun,
disciplinarian,adjective,
disciplinarian,noun,
disciplinary,adjective,
discipline,noun,
disciplined,,
disciplining,,
discipline,verb,
discipliner,noun,
disclaimed,,
disclaiming,,
disclaim,verb,
disclaimer,noun,
disclamation,noun,
disclame,verb,
disclaunder,verb,
discloak,verb,
disclosed,,
disclosing,,
disclose,verb,
disclose,noun,
discloser,noun,
disclosure,verb,
discloud,verb,
disclout,verb,
disclusion,noun,
discoast,verb,
discoblastic,adjective,
discoboli,,
discobolus,noun,
discodactyl,noun,
discodactylia,noun,
discodactylous,adjective,
discoherent,adjective,
discoid,adjective,
discoid,noun,
discoidal,adjective,
discolith,noun,
discolored,,
discoloring,,
discolor,verb,
discolorate,verb,
discoloration,noun,
discolored,adjective,
discomfited,,
discomfiting,,
discomfit,verb,
discomfit,adjective,
discomfit,noun,
discomfiture,verb,
discomforted,,
discomforting,,
discomfort,verb,
discomfortable,adjective,
discommend,verb,
discommendable,adjective,
discommendation,noun,
discommender,noun,
discommission,verb,
discommodate,verb,
discommoded,,
discommoding,,
discommode,verb,
discommodious,adjective,
discommodity,noun,
discommon,verb,
discommunity,noun,
discompany,verb,
discomplexion,verb,
discompliance,noun,
discomposed,,
discomposing,,
discompose,verb,
discomposed,adjective,
discomposition,noun,
discomposure,noun,
discompt,verb,
disconcerted,,
disconcerting,,
disconcert,verb,
disconcert,noun,
disconcertion,noun,
disconducive,adjective,
disconformable,adjective,
disconformity,noun,
discongruity,noun,
disconnected,,
disconnecting,,
disconnect,verb,
disconnection,noun,
disconsecrate,verb,
discosent,verb,
disconsolacy,noun,
disconsolate,noun,
disconsolate,verb,
disconsolated,adjective,
disconsolation,noun,
discontent,adjective,
discontented,,
discontenting,,
discontent,verb,
discontent,noun,
discontentation,noun,
discontentful,adjective,
discontenting,adjective,
discontentive,adjective,
discontentment,noun,
discontinuable,adjective,
discontinuance,noun,
discontinuation,noun,
discontinued,,
discontinuing,,
discontinue,verb,
discontinuee,noun,
discontinuer,noun,
discontinuity,noun,
discontinuor,noun,
discontinuous,adjective,
disconvenience,noun,
disconvenient,adjective,
discophora,noun,
discord,verb,
discord,noun,
discordable,adjective,
discordance,noun,
discordancy,noun,
discordant,noun,
discordful,adjective,
discordous,adjective,
discorporate,adjective,
discorrespondent,adjective,
discost,verb,
discounsel,verb,
discounted,,
discounting,,
discount,verb,
discountable,adjective,
discountenanced,,
discountenancing,,
discountenance,verb,
discountenance,noun,
discountenancer,noun,
discounter,noun,
discouraged,,
discouraging,,
discourage,verb,
discourage,noun,
discourageable,adjective,
discouragement,noun,
discourager,noun,
discouraging,adjective,
discoure,verb,
discourse,noun,
discoursed,,
discoursing,,
discourse,verb,
discourser,noun,
discoursive,adjective,
discoursive,noun,
discourteous,adjective,
discourtesy,noun,
discourtship,noun,
discous,adjective,
discovenant,verb,
discovered,,
discovering,,
discover,verb,
discoverability,noun,
discoverable,adjective,
discoverer,noun,
discoverment,noun,
discovert,adjective,
discovert,noun,
discoverture,noun,
discoveries,,
discovery,noun,
discradle,verb,
discredit,noun,
discredited,,
discrediting,,
discredit,verb,
discreditable,adjective,
discreditor,noun,
discreet,,
-ances,,
-ancies,,
discrepance,noun,
discrepancy,noun,
discrepant,adjective,
discrepant,noun,
discrete,adjective,
discrete,verb,
discretely,adverb,
discretion,noun,
discretional,,
discretionary,,
discretionally,adverb,
discretionarily,adverb,
discretive,adjective,
discretively,adverb,
discriminable,adjective,
discriminal,adjective,
discriminant,noun,
discriminate,adjective,
discriminated,,
discriminating,,
discriminate,verb,
discriminately,adverb,
discriminateness,noun,
discriminating,adjective,
discrimination,noun,
discriminative,adjective,
discriminatively,adverb,
discriminator,noun,
discriminatory,adjective,
discriminous,adjective,
discrive,verb,
discrowned,,
discrowning,,
discrown,verb,
discruciated,,
discruciating,,
discruciate,verb,
discubitory,adjective,
disculpated,,
disculpating,,
disculpate,verb,
disculpation,noun,
disculpatory,adjective,
discumbency,noun,
discumber,verb,
discure,verb,
discurrent,adjective,
discursion,noun,
discursist,noun,
discursive,adjective,
discursory,adjective,
discursus,noun,
discuses,,
disci,,
discus,noun,
discussed,,
discussing,,
discuss,verb,
discusser,noun,
discussion,noun,
discussional,adjective,
discussive,adjective,
discussive,noun,
discutient,adjective,
discutient,noun,
disdain,verb,
disdained,,
disdaining,,
disdained,adjective,
disdainful,adjective,
disdainishly,adverb,
disdainous,adjective,
disdainously,adverb,
disdeify,verb,
disdeign,verb,
disdiaclast,noun,
disdiapason,noun,
disease,noun,
diseased,,
diseasing,,
disease,verb,
diseased,adjective,
diseasedness,noun,
diseaseful,adjective,
diseasefulness,noun,
diseasement,noun,
disedge,verb,
disedify,verb,
diselder,verb,
diselenide,noun,
disembarked,,
disembarking,,
disembark,verb,
disembarkation,noun,
disembarkment,noun,
disembarrassed,,
disembarrassing,,
disembarrass,verb,
disembarrassment,noun,
disembayed,,
disembaying,,
disembay,verb,
disembellish,verb,
disembitter,verb,
disembodied,adjective,
disembodiment,noun,
disembodied,,
disembodying,,
disembody,verb,
disembogued,,
disemboguing,,
disembogue,verb,
disemboguement,noun,
disembossom,verb,
disembowel,verb,
disembowelment,noun,
disembowered,adjective,
disembrangle,verb,
disembroiled,,
disembroiling,,
disembroil,verb,
disemploy,verb,
disemployment,noun,
disempower,verb,
disenable,verb,
disenamor,verb,
disenchained,adjective,
disenchanted,,
disenchanting,,
disenchant,verb,
disenchanter,noun,
disenchantment,noun,
disencharm,verb,
disenclose,verb,
disencouragement,noun,
disencrese,verb,
disencrese,noun,
disencumbered,,
disencumbering,,
disencumber,verb,
disencumbrance,noun,
disendow,verb,
disendowment,noun,
disenfranchise,verb,
disengaged,,
disengaging,,
disengage,verb,
disengaged,adjective,
disengagement,noun,
disengaging,adjective,
disennoble,verb,
disenrolled,,
disenrolling,,
disenroll,verb,
disensanity,noun,
disenshrouded,adjective,
disenslave,verb,
disentail,verb,
disentangled,,
disentangling,,
disentangle,verb,
disentanglement,noun,
disenter,verb,
disenthrall,verb,
disenthrallment,noun,
disenthrone,verb,
disentitle,verb,
disentomb,verb,
disentrail,verb,
disentrance,verb,
disentwine,verb,
disepalous,adjective,
disert,adjective,
disertitude,noun,
diserty,adverb,
disespouse,verb,
disestablish,verb,
disestablishment,noun,
disesteem,noun,
disesteemed,,
disesteeming,,
disesteem,verb,
disesteemer,noun,
disestimation,noun,
disexercise,verb,
disfame,noun,
disfancy,verb,
disfashion,verb,
disfavor,noun,
disfavored,,
disfavoring,,
disfavor,verb,
disfavorable,adjective,
disfavorably,adverb,
disfavorer,noun,
disfeature,verb,
disfellowship,verb,
disfiguration,noun,
disfigured,,
disfiguring,,
disfigure,verb,
disfigure,noun,
disfigurement,noun,
disfigurer,noun,
disflesh,verb,
disforest,verb,
disforestation,noun,
disformity,noun,
disfranchised,,
disfranchising,,
disfranchise,verb,
disfranchisement,noun,
disfriar,verb,
disfrock,verb,
disfurnished,,
disfurnishing,,
disfurnish,verb,
disfurnishment,noun,
disfurniture,noun,
disfurniture,verb,
disgage,verb,
disgallant,verb,
disgarland,verb,
disgarnish,verb,
disgarrison,verb,
disgaveled,,
disgaveling,,
disgavel,verb,
disgest,verb,
disgestion,noun,
disglorified,,
disglorifying,,
disglorify,verb,
disglory,noun,
disgorged,,
disgorging,,
disgorge,verb,
disgorgement,noun,
disgospel,verb,
disgrace,noun,
disgraced,,
disgracing,,
disgraceful,adjective,
disgracer,noun,
disgracious,adjective,
disgracive,adjective,
disgradation,noun,
disgrade,verb,
disgraduate,verb,
disgregate,verb,
disgregation,noun,
disgruntle,verb,
disguised,,
disguising,,
disguise,verb,
disguise,noun,
disguisedfy,adverb,
disguisedness,noun,
disguisement,noun,
disguiser,noun,
disguising,noun,
disgusted,,
disgusting,,
disgust,verb,
disgustful,adjective,
disgustfulness,noun,
disgusting,adjective,
dish,noun,
dished,,
dishing,,
dish,verb,
dishabilitate,verb,
dishabille,noun,
dishabit,verb,
dishabited,,
dishabituate,verb,
dishable,verb,
dishallow,verb,
disharmonious,adjective,
disharmony,noun,
dishaunt,verb,
dishcloth,noun,
dishclout,noun,
disheart,verb,
disheartened,,
disheartening,,
dishearten,verb,
disheartenment,noun,
disheir,verb,
dishelm,verb,
disherison,noun,
disherited,,
disheriting,,
disherit,verb,
disheritance,noun,
disheritor,noun,
disheveled,,
dishevelled,,
disheveling,,
dishevelling,,
dishevel,verb,
dishevele,,
disheveled,adjective,
dishfuls,,
dishful,noun,
dishing,adjective,
dishonest,adjective,
dishonest,verb,
dishonestly,adverb,
dishonesty,noun,
dishonor,noun,
dishonored,,
dishonoring,,
dishonor,verb,
dishonorable,adjective,
dishonorary,adjective,
dishonorer,noun,
dishorn,verb,
dishorse,verb,
dishouse,verb,
dishumor,noun,
dishumor,verb,
dishwasher,noun,
dishwater,noun,
disillusion,noun,
disillusion,verb,
disillusionize,verb,
disillusionment,noun,
disimbitter,verb,
disimpark,verb,
disimpassioned,adjective,
disimprove,verb,
disimprovement,noun,
disincarcerate,verb,
disinclination,noun,
disinclined,,
disinclining,,
disincline,verb,
disinclose,verb,
disincorporated,,
disincorporating,,
disincorporate,verb,
disincorporate,adjective,
disincorporation,noun,
disinfected,,
disinfecting,,
disinfect,verb,
disinfectant,noun,
disinfection,noun,
disinfector,noun,
disinflame,verb,
disingenuity,noun,
disingenuous,adjective,
disinhabited,adjective,
disinherison,verb,
disinherited,,
disinheriting,,
disinherit,verb,
disinheritance,noun,
disinhume,verb,
disinsure,verb,
disintegrable,adjective,
disintegrated,,
disintegrating,,
disintegrate,verb,
disintegration,noun,
disintegrator,noun,
disinterred,,
disinterring,,
disinter,verb,
disinteress,verb,
disinteressment,noun,
disinterest,,
disinterest,noun,
disinterest,verb,
disinterested,adjective,
disinterestedly,adverb,
disinterestedness,noun,
disinteresting,adjective,
disinterment,noun,
disinthralled,,
disinthralling,,
disinthrall,verb,
disinthrallment,noun,
disintricate,verb,
disinured,,
disinuring,,
disinure,verb,
disinvestiture,noun,
disinvigorate,verb,
disinvolve,verb,
disjection,noun,
disjoined,,
disjoining,,
disjoin,verb,
disjoint,adjective,
disjoint,verb,
disjointed,,
disjointing,,
disjointed,adjective,
disjointly,adverb,
disjudication,noun,
disjunct,adjective,
disjuncttion,noun,
disjunctive,adjective,
disjunctive,noun,
disjunctively,adverb,
disjuncture,noun,
disk,noun,
diskindness,noun,
diskless,adjective,
dislade,verb,
disleal,adjective,
disleave,verb,
disliked,,
disliking,,
dislike,verb,
dislike,noun,
dislikeful,adjective,
dislikelihood,noun,
disliken,verb,
dislikeness,noun,
disliker,noun,
dislimb,verb,
dislimn,verb,
dislink,verb,
dislive,verb,
dislocated,,
dislocating,,
dislocate,verb,
dislocate,adjective,
dislocation,noun,
dislodged,,
dislodging,,
dislodge,verb,
dislodge,noun,
dislodgment,noun,
disloign,verb,
disloyal,adjective,
disloyally,adverb,
disloyalty,noun,
dismail,verb,
dismal,adjective,
dismally,adverb,
dismalness,noun,
disman,verb,
dismantled,,
dismantling,,
dismantle,verb,
dismarch,verb,
dismarry,verb,
dismarshal,verb,
dismask,verb,
dismasted,,
dismasting,,
dismast,verb,
dismastment,noun,
dismaw,verb,
dismayed,,
dismaying,,
dismay,verb,
dismayedness,noun,
dismayful,adjective,
disme,noun,
dismembered,,
dismembering,,
dismember,verb,
dismemberment,noun,
dismettled,adjective,
dismissed,,
dismissing,,
dismiss,verb,
dismiss,noun,
dismissal,noun,
dismission,noun,
dismissive,adjective,
dismortaged,,
dismortgaging,,
dismortgage,verb,
dismounted,,
dismounting,,
dismount,verb,
disnaturalize,verb,
disnatured,adjective,
disobedience,noun,
disobediency,noun,
disobedient,adjective,
disobediently,adverb,
disobeisance,noun,
disobeisant,adjective,
disobeyed,,
disobeying,,
disobey,verb,
disobeyer,noun,
disobligation,noun,
disobligatory,adjective,
disobliged,,
disobliging,,
disoblige,verb,
disobligement,noun,
disobliger,noun,
disobliging,adjective,
disoccident,verb,
disoccupation,noun,
disopinion,noun,
disoppilate,verb,
disorb,verb,
disord,noun,
disordeined,adjective,
disorder,noun,
disordered,,
disordering,,
disorder,verb,
disordered,adjective,
disorderliness,noun,
disorderly,adjective,
disorderly,adverb,
disordinance,noun,
disordinate,adjective,
disordinately,adverb,
disordination,noun,
disorganization,verb,
disorganized,,
disorganizing,,
disorganize,verb,
disorganizer,noun,
disorient,verb,
disorientate,verb,
disowned,,
disowning,,
disown,verb,
disownment,noun,
disoxidate,verb,
disoxidation,noun,
disoxygenate,verb,
disoxygenation,noun,
dispace,verb,
dispair,verb,
dispand,verb,
dispansion,noun,
disparadised,adjective,
disparaged,,
disparaging,,
disparage,verb,
disparage,noun,
disparagement,noun,
disparager,noun,
disparagingly,adverb,
disparate,adjective,
disparates,noun,
disparition,noun,
disparities,,
disparity,noun,
dispark,verb,
disparkle,verb,
disparted,,
disparting,,
dispart,verb,
dispart,noun,
dispassion,noun,
dispassionate,adjective,
dispassioned,adjective,
dispatched,,
dispatching,,
dispatch,verb,
dispatcher,noun,
dispatchful,adjective,
dispatchment,noun,
dispathies,,
dispathy,noun,
dispauper,verb,
dispauperize,verb,
dispeed,verb,
dispelled,,
dispelling,,
dispel,verb,
dispence,verb,
dispend,verb,
dispender,noun,
dispensable,adjective,
dispensableness,noun,
dispensaries,,
dispensary,noun,
dispensation,noun,
dispensative,adjective,
dispensatively,adverb,
dispensator,noun,
dispensatorily,adverb,
dispensatory,verb,
dispensatories,,
dispensatory,noun,
dispensed,,
dispensing,,
dispense,verb,
dispense,noun,
dispenser,noun,
dispeopled,,
dispeopling,,
dispeople,verb,
dispeopler,noun,
disperge,verb,
disspermous,adjective,
disperple,verb,
dispersal,noun,
dispersed,,
dispersing,,
disperse,verb,
dispersed,adjective,
disperseness,noun,
disperser,noun,
dispersion,noun,
dispersive,adjective,
disperson'ate,verb,
dispirited,,
dispiriting,,
dispirit,verb,
dispirited,adjective,
dispiritment,noun,
dispiteous,adjective,
displaced,,
displacing,,
displace,verb,
displaceable,adjective,
displacement,noun,
displacency,noun,
displacer,noun,
displanted,,
displanting,,
displant,verb,
displantation,noun,
displat,verb,
displayed,,
displaying,,
display,verb,
display,noun,
displayed,adjective,
displayer,noun,
disple,verb,
displeasance,noun,
displeasant,adjective,
displeased,,
displeasing,,
displease,verb,
displeasedly,adverb,
displeasedness,noun,
displeaser,noun,
displeasing,adjective,
displeasure,noun,
displeasure,verb,
displenish,verb,
displicence,noun,
displicency,noun,
disploded,,
disploding,,
displode,verb,
displosion,noun,
displosive,adjective,
displumed,,
displuming,,
displume,verb,
dispoline,noun,
dispond,noun,
dispondee,noun,
dispone,verb,
disponee,noun,
disponer,noun,
disponge,verb,
dispope,verb,
disporous,adjective,
disport,verb,
disported,,
disporting,,
disportment,noun,
disposable,adjective,
disposal,noun,
disposed,,
disposing,,
dispose,verb,
dispose,noun,
disposedness,noun,
disposement,noun,
disposer,noun,
disposingly,adverb,
disposited,adjective,
disposition,noun,
dispositional,adjective,
dispositioned,adjective,
dispositive,adjective,
dispositively,adverb,
dispositor,noun,
dispossessed,,
dispossessing,,
dispossess,verb,
dispossession,noun,
dispossessor,noun,
dispost,verb,
disposure,noun,
dispraisable,adjective,
dispraised,,
dispraising,,
dispraise,verb,
dispraiser,noun,
dispraisingly,adverb,
dispread,verb,
dispreader,noun,
disprejudice,verb,
disprepare,verb,
disprince,verb,
disprison,verb,
disprivilege,verb,
disprize,verb,
disprofess,verb,
disprofit,noun,
disprofit,verb,
disprofitable,adjective,
disproof,noun,
disproperty,verb,
disproportion,noun,
disproportioned,,
disproportioning,,
disproportion,verb,
disproportionable,adjective,
disproportional,adjective,
disproportionality,noun,
disproportionally,adverb,
disproportionate,adjective,
dispropriate,verb,
disprovable,adjective,
disproval,noun,
disproved,,
disproving,,
disprove,verb,
disprover,noun,
disprovide,verb,
dispunct,adjective,
dispunct,verb,
dispunge,verb,
dispunishable,adjective,
dispurpose,verb,
dispurse,verb,
dispurvey,verb,
dispurveyance,noun,
disputable,verb,
disputableness,noun,
disputacity,verb,
disputant,verb,
disputant,noun,
disputation,verb,
disputatious,adjective,
disputative,adjective,
disputed,,
disputing,,
dispute,verb,
